0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179
0.97093266,0.9617851,0.9557205,0.9542996,0.9473197,0.9424717,0.94149905,0.93877155,0.93787134,0.9352324,0.9332376,0.92886436,0.9277392,0.9264367,0.9255011,0.9235482,0.9226623,0.91979474,0.91970396,0.9170814,0.91350985,0.9113399,0.90858203,0.9049577,0.90473163,0.9030575,0.90039957,0.89918435,0.89787126,0.8963552,0.8950847,0.8921235,0.89137095,0.889608,0.8882513,0.8871993,0.8855878,0.8834077,0.88104844,0.88046074,0.8765674,0.87457305,0.8737708,0.8691435,0.8670757,0.86593384,0.8655674,0.8635447,0.86167693,0.8592743,0.85783213,0.85454196,0.85312134,0.8502013,0.8484791,0.8460975,0.8430995,0.840881,0.8394175,0.8362034,0.8306766,0.829823,0.82951653,0.8262516,0.8253846,0.8227885,0.82043904,0.81673706,0.8155463,0.811155,0.8096629,0.8087815,0.8036838,0.7997936,0.79589075,0.79261535,0.78514993,0.7841072,0.78229576,0.7811917,0.778954,0.77305317,0.77222943,0.7679247,0.7656124,0.76223016,0.75715256,0.75490916,0.75175613,0.7488573,0.7463499,0.7410395,0.73910826,0.73620486,0.72980773,0.7280343,0.7224684,0.7195323,0.71603775,0.7108252,0.70947325,0.7046814,0.69917625,0.69700795,0.6897528,0.6873756,0.6795471,0.6773378,0.67154336,0.6678134,0.6610257,0.65874493,0.6523382,0.6493475,0.6463627,0.6432596,0.632948,0.63116,0.62196136,0.61896765,0.60212,0.59816,0.596931,0.5916556,0.58317816,0.5754086,0.57302123,0.5675685,0.55862635,0.54390574,0.54082936,0.53800064,0.5273687,0.5173457,0.5164933,0.5053789,0.49879503,0.49333382,0.48702645,0.47243938,0.46776924,0.46298736,0.45050603,0.4408763,0.4327926,0.42843667,0.4141581,0.39982986,0.38603616,0.3818177,0.37384978,0.36235952,0.34054434,0.3257937,0.31871468,0.30939212,0.30717316,0.3033759,0.27154586,0.26354557,0.26072422,0.255833,0.22563758,0.22345239,0.20909578,0.19571921,0.1812754,0.17674215,0.17302871,0.15949932,0.14301315,0.115659416,0.09882557,0.07744317,0.06879635,0.050033446,0.043262683,0.028495315,0.013970242,0.0032912209
0.967517,0.96632266,0.96373934,0.9595957,0.9572387,0.9542803,0.9514139,0.948894,0.9464982,0.94503605,0.94441926,0.9422317,0.94183284,0.9395521,0.9381062,0.9365676,0.9350687,0.93228763,0.9301832,0.92933387,0.92824733,0.9255298,0.92380214,0.92341137,0.9221955,0.92210907,0.92041963,0.9185404,0.9157196,0.9142377,0.9117362,0.9109689,0.91010743,0.90836394,0.90499634,0.90358627,0.90200156,0.9002315,0.89869803,0.89733166,0.89404786,0.89238095,0.89118004,0.8871784,0.8860071,0.8838484,0.8827243,0.8821563,0.8791682,0.877911,0.8762804,0.8754485,0.8727461,0.8692119,0.86770695,0.8655355,0.8634759,0.8615377,0.86035544,0.85629046,0.8544898,0.85216004,0.85105747,0.85013795,0.84879875,0.84507084,0.84371173,0.8426765,0.83825004,0.8349565,0.83265716,0.8304174,0.8289321,0.8245497,0.8231975,0.81919354,0.81784534,0.8142077,0.81227946,0.8096117,0.8069984,0.8046767,0.8022318,0.7970235,0.7946931,0.79136634,0.78604704,0.78560066,0.78080237,0.7785207,0.7704256,0.76979035,0.7638796,0.7609908,0.76080245,0.75552183,0.7523003,0.74734557,0.7459992,0.73990464,0.7379499,0.7332724,0.73041755,0.7227424,0.7210409,0.71883345,0.7127688,0.70757306,0.7030275,0.7014731,0.6935765,0.69085836,0.687492,0.6797216,0.67343557,0.6709818,0.66336644,0.65981746,0.65890306,0.6498766,0.64092094,0.63688594,0.6328024,0.6230126,0.6139679,0.6111667,0.60781944,0.60767484,0.5921306,0.5858665,0.58051395,0.5726505,0.57119995,0.5596903,0.5535444,0.5460462,0.54082566,0.53355485,0.5177906,0.510483,0.50218356,0.49235472,0.49142277,0.46682152,0.46373224,0.4513545,0.44933608,0.43518752,0.42830175,0.41496444,0.41353503,0.3862868,0.37617388,0.36123088,0.3521305,0.34348556,0.33749688,0.31823954,0.31428647,0.29269138,0.28625718,0.27619174,0.27304754,0.26724783,0.24735415,0.23040903,0.21511242,0.20582536,0.19981243,0.1677711,0.15721454,0.118307866,0.10909564,0.09877629,0.097027875,0.071252234,0.05199905,0.03143493,0.02847839,0.00053608895
0.97174114,0.9663081,0.9639948,0.9632691,0.9601081,0.95637864,0.9533341,0.95197815,0.9512646,0.9499096,0.9472482,0.94565886,0.9441038,0.9436736,0.94105905,0.9390526,0.9368921,0.9365522,0.9346746,0.9332122,0.932047,0.9312232,0.9295697,0.92729956,0.92558765,0.9245208,0.92282313,0.9215392,0.91999525,0.91856664,0.9174965,0.9160914,0.9153926,0.9126857,0.912171,0.91142255,0.9086403,0.9043782,0.90384257,0.9029029,0.9014476,0.899151,0.8973331,0.8968225,0.8952234,0.8942552,0.89255506,0.89201385,0.88991106,0.88806164,0.88703454,0.88394535,0.88180375,0.8808718,0.8793764,0.8783535,0.8770915,0.8740421,0.87204903,0.8709046,0.86803937,0.86584395,0.8631215,0.86027265,0.86001676,0.857389,0.85485816,0.8539532,0.8491631,0.8476723,0.844882,0.8428026,0.8411452,0.83872455,0.8374321,0.8356634,0.83203906,0.82773316,0.82632244,0.82445264,0.8223548,0.8213456,0.8187703,0.81491965,0.8103966,0.80728555,0.8050096,0.8002502,0.79962146,0.79702914,0.7921811,0.79021347,0.7848441,0.78294027,0.78152925,0.7805374,0.77570355,0.77062666,0.76363575,0.7616761,0.75832087,0.7570979,0.7508579,0.7496268,0.7433669,0.740451,0.7339112,0.7323004,0.7268188,0.7232314,0.71682227,0.7145642,0.7056848,0.6995064,0.6975475,0.69200575,0.6874236,0.6835254,0.67574906,0.6731934,0.66821766,0.6625487,0.6536966,0.64678717,0.6394321,0.6342936,0.62936616,0.6247901,0.6116956,0.6093319,0.60127383,0.59507495,0.5827029,0.5798476,0.57624614,0.5706922,0.56262606,0.5522888,0.55064327,0.53320974,0.52649677,0.51901764,0.5134683,0.51243633,0.4891804,0.47647732,0.47153005,0.45976573,0.45375454,0.44312266,0.43026078,0.40526047,0.40307742,0.39217445,0.38062373,0.37324294,0.35257635,0.3374731,0.33421984,0.31863862,0.3071139,0.30133185,0.2754879,0.2648829,0.2470488,0.23022698,0.21646014,0.20427875,0.18313746,0.15866064,0.14740245,0.13699071,0.112017825,0.0920161,0.08312067,0.076841205,0.06884916,0.038132302,0.030163212,0.0020316783
0.9741303,0.9723016,0.9707295,0.96950704,0.9684025,0.9661993,0.96360373,0.96150994,0.96116585,0.95955247,0.9592611,0.95809203,0.95564014,0.95441014,0.95347226,0.9522784,0.95042115,0.9485499,0.94726735,0.9449215,0.9439029,0.9426386,0.94128346,0.9395603,0.938386,0.93770534,0.93718535,0.93445593,0.9342328,0.932822,0.9312935,0.92927384,0.928771,0.927635,0.9261049,0.9251749,0.9225644,0.92168206,0.92022276,0.919268,0.9163561,0.91534394,0.9144342,0.91343457,0.9092546,0.9082536,0.9065962,0.90565974,0.905386,0.9044626,0.9032627,0.8985991,0.8983443,0.89655375,0.8946808,0.893196,0.8924821,0.8907097,0.8903281,0.8866763,0.884277,0.8821266,0.88135654,0.8809224,0.87771904,0.87556505,0.87256116,0.8710461,0.8703506,0.8674715,0.86529624,0.86443514,0.8601193,0.85937995,0.8565161,0.8538116,0.8527297,0.8490679,0.8463409,0.8447999,0.84193546,0.84004194,0.8379077,0.8356828,0.83340466,0.8289393,0.8238549,0.82159644,0.8195266,0.8190017,0.8130586,0.8106691,0.8094234,0.8086727,0.80400777,0.8010759,0.7951524,0.79341036,0.7891096,0.7879942,0.786678,0.78127515,0.77956927,0.7759085,0.76677054,0.7643726,0.7629486,0.7570675,0.75655776,0.74793375,0.74481755,0.74122417,0.7383895,0.7301913,0.72594,0.72356814,0.7198094,0.7145152,0.7035288,0.6993016,0.6937022,0.6872023,0.68172336,0.6751802,0.6623464,0.6586618,0.65401906,0.6528191,0.6447777,0.64073026,0.63430846,0.6253798,0.6211559,0.61405414,0.6029472,0.5987781,0.5946056,0.5871339,0.56858814,0.5662182,0.54957336,0.5464053,0.53575706,0.5336033,0.5213465,0.515939,0.50422454,0.49655414,0.49058855,0.4760603,0.45888656,0.44982895,0.43560705,0.41579944,0.39864883,0.3983055,0.38449752,0.3780357,0.3704272,0.35027245,0.34521645,0.3216423,0.30913842,0.26215735,0.25426394,0.24686864,0.21869637,0.19878313,0.19597375,0.18671836,0.17354578,0.14235532,0.13220598,0.10947949,0.09265373,0.08138563,0.054063085,0.049607154,0.029226497,0.008132369
0.97363406,0.97054183,0.96324414,0.96129316,0.95928836,0.95516,0.9540824,0.9521666,0.9516182,0.949237,0.9480313,0.9467277,0.94486475,0.94251984,0.9422028,0.94161505,0.9397605,0.938163,0.9367647,0.9361377,0.93537134,0.93326074,0.9325726,0.930532,0.92957026,0.92629194,0.9256078,0.9248139,0.9239636,0.9208845,0.9200968,0.91936576,0.9183102,0.91671634,0.91502446,0.91374594,0.9121581,0.9111814,0.9083092,0.90632874,0.9044453,0.9019582,0.9011761,0.8997506,0.89857626,0.896647,0.893875,0.8935942,0.8916357,0.89024717,0.8882072,0.8872027,0.8850392,0.88477093,0.8818924,0.88025075,0.87901086,0.8773913,0.87532234,0.87444293,0.8727257,0.86982363,0.868209,0.8670582,0.86517805,0.8636278,0.86121386,0.8599957,0.85900545,0.8551506,0.8525826,0.84978765,0.8478334,0.8452631,0.8436541,0.8415632,0.8370488,0.83616936,0.83538544,0.83363706,0.82768464,0.8262011,0.81885475,0.817424,0.81441885,0.8122749,0.8098491,0.8073298,0.80474967,0.8040907,0.7995227,0.79841554,0.7945978,0.7898784,0.78708655,0.78169906,0.77678365,0.7743456,0.7699913,0.7658887,0.76323307,0.76009744,0.7586158,0.7545431,0.74996114,0.7462281,0.74117106,0.73935837,0.73735315,0.7294539,0.7263154,0.722365,0.71298456,0.7066335,0.7056944,0.70284796,0.6984537,0.6940481,0.689017,0.6848321,0.67822623,0.66837335,0.6613966,0.65534234,0.6537851,0.65025306,0.6426694,0.63691705,0.62631357,0.61948687,0.6161755,0.6136693,0.5994843,0.594848,0.5880119,0.5864292,0.5684977,0.56545085,0.55988646,0.54813373,0.5440006,0.5366643,0.5302605,0.5092022,0.5008747,0.49757534,0.4828257,0.4754944,0.4656385,0.4526884,0.43744534,0.43305388,0.4269776,0.4060534,0.4023321,0.38582754,0.3675081,0.3591257,0.3475651,0.33300835,0.30637512,0.29640165,0.29099187,0.27495122,0.25890598,0.2454093,0.24145308,0.21025656,0.2080714,0.18193069,0.16511735,0.13853443,0.114923365,0.086525135,0.07481813,0.059970263,0.039917983,0.031946924,0.022317257,0.0094228145
0.9738824,0.96823215,0.95940286,0.95467967,0.95260763,0.9489754,0.946725,0.943421,0.9420746,0.9397864,0.9384133,0.9376245,0.9360774,0.9331831,0.9322249,0.9312127,0.9304122,0.9290687,0.9269386,0.92426443,0.9205524,0.91980606,0.91915387,0.91660947,0.9149215,0.9136861,0.9114348,0.9098108,0.90823215,0.90718377,0.9058007,0.90531945,0.9041269,0.9014826,0.9003818,0.8996325,0.8981442,0.8967478,0.89553565,0.8938808,0.8914293,0.89047456,0.88890624,0.8882207,0.88466316,0.88272494,0.8791914,0.8786964,0.87646264,0.8745479,0.8737573,0.8725987,0.8699754,0.8673119,0.865774,0.86471945,0.8628578,0.8620157,0.8573585,0.8557827,0.8535912,0.85107094,0.85010433,0.8483608,0.8454734,0.8432748,0.84082,0.83967483,0.83833885,0.83680916,0.8337502,0.83127344,0.82898754,0.82406086,0.8226027,0.81947875,0.81723505,0.8160659,0.81127465,0.8099923,0.8073752,0.8035472,0.80120486,0.79898316,0.7958597,0.7906188,0.7892706,0.7887187,0.7870736,0.78412324,0.77954835,0.77434295,0.7720071,0.76876503,0.7670463,0.7600493,0.75466764,0.7535242,0.7515882,0.74797285,0.7427334,0.7417995,0.73473734,0.72945595,0.7259152,0.72319585,0.7158423,0.7133376,0.71269035,0.7047911,0.7034194,0.6983698,0.695005,0.69095266,0.6835156,0.67366225,0.6721931,0.6664346,0.66399217,0.6576326,0.65378505,0.6438435,0.6382951,0.63538843,0.6258131,0.62138134,0.61320746,0.6104675,0.5992623,0.5965147,0.58468676,0.5780595,0.5684544,0.5669017,0.5557719,0.5532753,0.54802513,0.5409857,0.5275659,0.52310556,0.52225494,0.50361615,0.49588752,0.4925689,0.4775432,0.4737733,0.4680784,0.46114007,0.44306922,0.44100833,0.4273009,0.4196165,0.41583547,0.3948393,0.38569683,0.37302622,0.36628264,0.3535319,0.33599153,0.32205927,0.29896834,0.28251863,0.27020943,0.26096186,0.23752177,0.23090713,0.21545145,0.19325572,0.18166405,0.17624813,0.16138108,0.13325822,0.11134096,0.09684221,0.07642226,0.0672204,0.048373397,0.042828728,0.03223285,0.0049112984
0.9666985,0.96372086,0.95331454,0.9487834,0.9415073,0.9408344,0.9387792,0.9343783,0.9326086,0.929973,0.927887,0.92593104,0.9232001,0.9218839,0.91923326,0.9177777,0.9164027,0.91480726,0.9111999,0.91097844,0.9074947,0.9065301,0.9043956,0.9017194,0.90063787,0.89915216,0.8985926,0.8976418,0.8950685,0.8931684,0.89078975,0.88950396,0.887924,0.88633335,0.8841937,0.8801001,0.87838376,0.8767666,0.8763601,0.87175083,0.8708001,0.8692003,0.866383,0.8643295,0.8635162,0.8615606,0.85748273,0.85581625,0.85442007,0.8532729,0.85210603,0.84842396,0.84675324,0.84332365,0.84044206,0.83883375,0.8357432,0.8354049,0.83330804,0.83177,0.83061314,0.8266059,0.82461137,0.8225626,0.819418,0.81836915,0.8151207,0.8119355,0.81058586,0.8068295,0.8047687,0.80315334,0.7993969,0.7971877,0.79549223,0.79229456,0.7911324,0.7871515,0.78646,0.78166497,0.77710384,0.7744632,0.76833385,0.7666448,0.7621628,0.7585088,0.7565514,0.7541308,0.7504437,0.7467507,0.7417541,0.73960894,0.7377425,0.7351702,0.7324097,0.72541213,0.7250023,0.7228273,0.71768224,0.7153608,0.7124902,0.70463765,0.70040905,0.6928411,0.6916435,0.68851763,0.682741,0.67734283,0.67436033,0.6732168,0.6646958,0.6631856,0.6583369,0.6518083,0.64851165,0.63822633,0.63364434,0.63152194,0.6243936,0.6222338,0.6162818,0.604566,0.60211617,0.59390783,0.5884379,0.5870491,0.582108,0.57330793,0.57078725,0.56224376,0.5540451,0.55126536,0.54928756,0.5404979,0.53232294,0.5249933,0.5138598,0.5094973,0.4994926,0.48949298,0.48149753,0.47553167,0.466362,0.4542244,0.44677842,0.43940648,0.4279365,0.42571718,0.4182617,0.41167647,0.3980971,0.38412037,0.37730348,0.36355793,0.3584261,0.3489243,0.33526322,0.3230401,0.31190616,0.29650435,0.28137562,0.27387512,0.25965175,0.24917848,0.24505514,0.22079533,0.21531518,0.18968403,0.18706612,0.15105216,0.12846306,0.12058787,0.10399182,0.09531494,0.08960266,0.0710062,0.0438259,0.030598458,0.020992441,0.01162505
0.9617348,0.960067,0.95081073,0.9462261,0.9400554,0.93174696,0.9303884,0.92977124,0.9295898,0.92331177,0.9224332,0.91714627,0.9147014,0.913081,0.9116907,0.91048837,0.9074322,0.90560865,0.90241957,0.9004806,0.8986388,0.8958167,0.8931832,0.8910295,0.8894407,0.88721037,0.8855497,0.88386947,0.88209426,0.87865,0.8778855,0.8764924,0.8748729,0.87267065,0.87166595,0.86806226,0.8667337,0.864281,0.8629806,0.85917914,0.85830456,0.85793656,0.85468674,0.85230243,0.84747887,0.8453758,0.8434495,0.842474,0.84081775,0.83998835,0.83713114,0.8352287,0.8343928,0.829853,0.8280307,0.8261124,0.8249853,0.8208465,0.8187638,0.8173358,0.8166486,0.8130823,0.81046766,0.80686104,0.80547225,0.8039234,0.79820454,0.7961535,0.7958537,0.7897457,0.78531957,0.7839289,0.7801107,0.7785926,0.7746162,0.77187157,0.76916605,0.7680447,0.76280856,0.7607975,0.7567251,0.75247246,0.7482392,0.74497384,0.7426532,0.73997205,0.7375369,0.7355469,0.7301707,0.7268241,0.72347265,0.7223459,0.71642154,0.71358436,0.7080506,0.7035306,0.7007901,0.6990979,0.69219685,0.6855823,0.6813765,0.6781018,0.67412484,0.66965514,0.6649821,0.66244,0.656627,0.65433353,0.6496862,0.64730394,0.6436167,0.6371835,0.6291462,0.6284279,0.6262972,0.61714137,0.61067146,0.60291755,0.6001662,0.59163034,0.5894261,0.585288,0.57459205,0.56909,0.5671851,0.5545815,0.5489263,0.5475659,0.54546666,0.5339035,0.52422786,0.51983553,0.51280355,0.5027762,0.49228704,0.49008557,0.48429507,0.48207024,0.47491908,0.46941042,0.45505783,0.45002317,0.4433595,0.43192542,0.42857563,0.42469817,0.40584436,0.39886507,0.3803751,0.364108,0.35260597,0.34793878,0.34631705,0.32789025,0.3220469,0.31701803,0.30316275,0.29177448,0.27560493,0.26483423,0.25322422,0.25170648,0.22745103,0.21618436,0.2032485,0.19714282,0.17608064,0.1700472,0.15273233,0.14257842,0.12770742,0.12288908,0.09854461,0.09120468,0.08198818,0.06303382,0.05063709,0.03789352,0.027222434,0.015810445
0.96152484,0.9547175,0.9489686,0.93593895,0.9338403,0.93114763,0.92541426,0.9234401,0.9198385,0.9167085,0.9090391,0.9088011,0.90506274,0.9038216,0.9001314,0.8986134,0.8954264,0.8940495,0.89163166,0.88944465,0.88474905,0.883479,0.88079023,0.8779046,0.87567264,0.8712129,0.86846185,0.8670072,0.864785,0.8639687,0.86155653,0.8581652,0.8550871,0.8537362,0.8528882,0.8483921,0.8471103,0.8451586,0.8432523,0.84200597,0.83765686,0.8367326,0.83344245,0.83276355,0.83137834,0.829039,0.82692885,0.8244237,0.81957334,0.8189245,0.814442,0.8137009,0.80997556,0.8046205,0.80032206,0.7982896,0.7970973,0.7956931,0.7944156,0.7933413,0.78849626,0.78579575,0.78284156,0.78145355,0.77631754,0.7751627,0.77180856,0.7690866,0.7646491,0.7617758,0.7602672,0.75838715,0.7563426,0.75264657,0.7483125,0.74599725,0.7415251,0.74126405,0.734116,0.73232526,0.7315243,0.72786456,0.72309047,0.720749,0.7188391,0.71352166,0.71014076,0.70703274,0.7007691,0.6985961,0.69413257,0.6928032,0.68947905,0.6874613,0.6783805,0.67509764,0.66904354,0.6661531,0.6628114,0.6566862,0.6522299,0.64751583,0.64515406,0.64119166,0.6336353,0.62930596,0.62207294,0.6192665,0.61632735,0.60931945,0.60793775,0.60258156,0.59996396,0.59422183,0.5859629,0.5792286,0.5763625,0.5703805,0.5671306,0.56320304,0.5546943,0.55366963,0.54184943,0.5314897,0.52364457,0.51548034,0.51419365,0.5095563,0.49927378,0.49473667,0.49024758,0.48555803,0.48174888,0.4783669,0.46771443,0.45644304,0.44800967,0.442255,0.43616793,0.43282446,0.422187,0.40625557,0.3996797,0.39429286,0.388799,0.38317564,0.37644106,0.37215912,0.3700819,0.34504208,0.33653182,0.33286786,0.3156052,0.309615,0.29993936,0.28863105,0.28072786,0.26948696,0.262035,0.24783392,0.23959084,0.23103675,0.22949307,0.20588487,0.19357255,0.1732801,0.16992745,0.16277066,0.14146166,0.13616286,0.12289128,0.106848426,0.08024976,0.079011716,0.06379432,0.05209954,0.03678349,0.027030094,0.023923516,0.001433963
0.9579001,0.9508927,0.94634205,0.9364964,0.9271549,0.9211945,0.9184922,0.91709906,0.90905637,0.9072009,0.90134495,0.8987391,0.89670223,0.89340293,0.8916793,0.8900271,0.88494897,0.88220936,0.8797741,0.87832487,0.8765253,0.874169,0.87142634,0.86972487,0.8681591,0.8657825,0.86042756,0.8590709,0.8579034,0.8515639,0.8498794,0.84876287,0.84550875,0.84063,0.83925885,0.8380776,0.8324273,0.8322531,0.8306384,0.82802874,0.8254038,0.8222471,0.82064235,0.8192089,0.8175025,0.813342,0.80970687,0.80917436,0.8072116,0.80449665,0.79947233,0.79710567,0.7939026,0.78988546,0.7869421,0.7857768,0.78220296,0.77832603,0.776709,0.77514607,0.7694813,0.7676667,0.7647451,0.7609706,0.7598087,0.7585063,0.754549,0.75326556,0.74833745,0.7454821,0.7418342,0.73642087,0.7351906,0.73255175,0.726835,0.72637314,0.7217834,0.7183736,0.71361834,0.7107336,0.7102566,0.7081674,0.70113754,0.6997615,0.6953306,0.688828,0.6853998,0.6801241,0.6773162,0.67259854,0.6676102,0.66222525,0.65957534,0.6589789,0.6534665,0.6500891,0.6484487,0.6438598,0.63877517,0.6321568,0.6252183,0.6210054,0.61939704,0.6128342,0.6106978,0.6092186,0.6021453,0.5986548,0.59273666,0.5860298,0.579102,0.57419527,0.5665634,0.5653352,0.5583365,0.55364245,0.5434034,0.5404829,0.53606987,0.5273603,0.52631193,0.52348757,0.5107102,0.50264466,0.50207263,0.49407807,0.4885401,0.48427686,0.4784876,0.4735027,0.46125203,0.4556773,0.44748837,0.44250438,0.4332898,0.43033835,0.42283478,0.41609958,0.41116408,0.39808625,0.3932799,0.38849622,0.38025782,0.36843017,0.3634485,0.3614848,0.35075375,0.34137115,0.32991496,0.31855536,0.30911988,0.29879662,0.2797771,0.2748697,0.25754294,0.24963124,0.24772947,0.23518036,0.23088835,0.2199447,0.20554708,0.1966319,0.19112426,0.17900233,0.16970071,0.15028347,0.14459808,0.14341481,0.123480804,0.1124881,0.103506096,0.093841605,0.08374817,0.07821026,0.06640124,0.063358225,0.0390976,0.033245027,0.02532065,0.00029288154
0.9459913,0.94157326,0.93601054,0.92223847,0.9213851,0.9094968,0.90704167,0.9006359,0.8952145,0.8943104,0.89022404,0.8896438,0.8859293,0.88196015,0.87991095,0.8774756,0.8734816,0.86989343,0.8686314,0.86606455,0.863349,0.8612486,0.8563672,0.8541759,0.8518057,0.8511568,0.8486107,0.8446808,0.8425621,0.8401523,0.83741635,0.8364454,0.83201295,0.829836,0.82839465,0.8241423,0.82247645,0.8191852,0.81608766,0.8115905,0.8083867,0.8054283,0.8040799,0.80125237,0.7982203,0.795222,0.79271156,0.788066,0.7871446,0.786254,0.778567,0.77604496,0.77366453,0.7700822,0.7663731,0.76505905,0.76131505,0.7593603,0.75627035,0.7526904,0.7499733,0.7491721,0.7467032,0.74578243,0.73885316,0.73782516,0.7307863,0.7267149,0.72451115,0.7233167,0.7186256,0.71689445,0.7147679,0.70895106,0.70532227,0.70247924,0.7003409,0.69558275,0.69035333,0.68778485,0.68532014,0.6838985,0.67756295,0.67060995,0.6672578,0.6658885,0.6620783,0.65832263,0.65331304,0.6479421,0.6454027,0.64273727,0.6363963,0.63406354,0.62940985,0.6255536,0.6200293,0.61637795,0.6092477,0.60625005,0.59994966,0.5976846,0.5886066,0.5853533,0.58238107,0.57241285,0.5700152,0.5588223,0.5578194,0.5533648,0.5507869,0.5415875,0.5401617,0.5313177,0.5274007,0.52107376,0.51601326,0.51205343,0.504258,0.5023348,0.49702993,0.48684257,0.48485,0.47303468,0.46846908,0.46244013,0.45446718,0.4479684,0.4424613,0.4333463,0.43188766,0.42480996,0.41389242,0.4096472,0.40439603,0.39801344,0.385299,0.37929267,0.37762186,0.37184492,0.35240376,0.34749597,0.344741,0.3354203,0.32897332,0.32479128,0.3143266,0.30908445,0.29773027,0.2969752,0.29007554,0.28033248,0.27255926,0.25925633,0.24833404,0.24704976,0.2382272,0.23044492,0.21554632,0.21020605,0.19034193,0.1839257,0.1756313,0.16461498,0.16136326,0.15315478,0.13069002,0.11984281,0.11260699,0.10794045,0.093665,0.087661505,0.08421672,0.07499338,0.054671288,0.045223545,0.03469345,0.02276511,0.01463618,0.0037115708
0.9433242,0.9353857,0.9281175,0.91539234,0.91406214,0.90382206,0.89857095,0.89640963,0.8897193,0.8839146,0.8829746,0.8791156,0.87853223,0.8673182,0.8667354,0.8634363,0.85982186,0.8546582,0.85307115,0.85103345,0.84805435,0.84632796,0.84274584,0.8407794,0.83747166,0.8346225,0.82919675,0.82859725,0.825721,0.82491946,0.8191272,0.81765527,0.8148117,0.8116457,0.80863285,0.8066837,0.803421,0.801631,0.7994027,0.79768825,0.7958857,0.7921631,0.78722626,0.7831772,0.7797464,0.7746747,0.7738852,0.7686873,0.7675444,0.7642282,0.7625027,0.7578066,0.7557435,0.7537107,0.7520832,0.7450189,0.74413913,0.7412717,0.7364228,0.7328021,0.7296204,0.7258508,0.72473854,0.7190689,0.71503234,0.7134084,0.7090123,0.70369935,0.7025705,0.6983947,0.6942368,0.6938467,0.6881927,0.68649524,0.6804254,0.67791885,0.6745692,0.67291373,0.6687747,0.6649195,0.65982866,0.65233517,0.6514353,0.6457506,0.643059,0.6397447,0.6352037,0.6333121,0.62410927,0.62151164,0.6117411,0.6087637,0.6041829,0.60258,0.59622455,0.59159666,0.58850265,0.5841452,0.57971823,0.57553965,0.57032967,0.56672597,0.5602947,0.55695856,0.551324,0.5482876,0.542862,0.5380261,0.52890384,0.52825904,0.5246449,0.52185786,0.5166699,0.5072201,0.50256616,0.4970792,0.494929,0.4898853,0.4849657,0.4758665,0.4704414,0.4649502,0.45577586,0.44973052,0.4456329,0.4382851,0.43379453,0.4256972,0.4209964,0.41719744,0.41162866,0.40871307,0.40093327,0.38534808,0.3788501,0.3664375,0.359384,0.35068005,0.34408078,0.34027836,0.3359281,0.3289046,0.3207527,0.31653845,0.30908766,0.30105004,0.28945792,0.28054425,0.27998537,0.2665086,0.25619185,0.24948926,0.24810746,0.2361053,0.23444866,0.22377788,0.21590056,0.20877044,0.20323753,0.19404365,0.19133689,0.17822805,0.17126516,0.16592981,0.14949873,0.13402942,0.13253619,0.12720944,0.10280342,0.09204478,0.08545643,0.08348089,0.075940914,0.06015519,0.053678047,0.05242667,0.027115146,0.022794642,0.0063257893,0.0012095427
