0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
0.9548988,0.9538136,0.94998366,0.9493279,0.94248897,0.9395842,0.9381629,0.9368333,0.93336505,0.9307332,0.92952174,0.9268359,0.92559993,0.92451173,0.91959536,0.9184927,0.91537666,0.9140737,0.91217613,0.90950274,0.90888214,0.9079243,0.90539366,0.90317565,0.90237004,0.90021086,0.89916843,0.8983035,0.89677846,0.8947872,0.8927369,0.8922772,0.8896234,0.88802314,0.884388,0.8834136,0.8820279,0.87961996,0.8775839,0.8754435,0.8738896,0.86837083,0.86736274,0.8648022,0.86322904,0.86233675,0.8584705,0.8565287,0.85367167,0.8519506,0.84945047,0.84788585,0.846337,0.84505934,0.844683,0.84039044,0.8384055,0.8360998,0.8335073,0.82989305,0.8269382,0.8248339,0.8223084,0.8203643,0.8188383,0.8128385,0.81096005,0.80893713,0.8070151,0.8052682,0.80143374,0.79870206,0.7985807,0.793151,0.7893565,0.7834933,0.7809593,0.7768091,0.7747049,0.7708161,0.76756406,0.76704717,0.7591843,0.7562079,0.753801,0.7498853,0.7454235,0.74270034,0.7384026,0.73584145,0.7263104,0.7247227,0.71618146,0.71187425,0.70687014,0.70036054,0.69937205,0.6968357,0.6943801,0.68702835,0.6802255,0.67601043,0.67006385,0.6647995,0.65996903,0.65543073,0.65367526,0.6486006,0.6419864,0.63169223,0.623031,0.6143771,0.61092824,0.5982246,0.59271485,0.58386844,0.5713548,0.56789553,0.55411994,0.5450604,0.54289544,0.53357655,0.5257417,0.51720905,0.5019907,0.49751866,0.48877236,0.4787589,0.455477,0.4469956,0.43607125,0.43157846,0.42271918,0.4162531,0.39962837,0.3869205,0.3709635,0.36745518,0.33721605,0.32214272,0.30761704,0.29198018,0.28394514,0.26844403,0.2600285,0.23979469,0.23522174,0.21785516,0.20287098,0.18729346,0.1731648,0.13118555,0.12721504,0.10819285,0.074789226,0.06910989,0.048454907,0.039382715,0.029991679,0.011985692
0.9623178,0.9596464,0.95793873,0.9548626,0.9536853,0.952321,0.94943124,0.9468071,0.9458853,0.94467247,0.9418011,0.93818325,0.9369512,0.9349643,0.9336581,0.9326472,0.93096083,0.92926997,0.92631966,0.92531145,0.92283845,0.92217076,0.9206807,0.9204065,0.9161243,0.9144433,0.9127369,0.91188425,0.9090279,0.90804607,0.90739846,0.90652174,0.9023066,0.898885,0.8982604,0.89570314,0.895041,0.8922919,0.8916123,0.8909594,0.8880046,0.88491255,0.88427633,0.88212156,0.8810247,0.8786826,0.87547845,0.8744497,0.87185776,0.8692498,0.86716276,0.8655645,0.8626846,0.8602119,0.8569472,0.8548699,0.85239506,0.85151947,0.84943724,0.8476089,0.8463134,0.8434625,0.84092724,0.83972377,0.8387059,0.83604753,0.8331636,0.8270741,0.8250044,0.82192796,0.82123506,0.8155551,0.81508017,0.81064445,0.8065737,0.80519754,0.8012824,0.8007617,0.79443157,0.7914275,0.78746206,0.7811072,0.7799878,0.7765916,0.7756754,0.7711285,0.76537913,0.7591238,0.7558756,0.75425,0.74772394,0.74464685,0.7425301,0.74010754,0.73531646,0.7318355,0.7217674,0.71919906,0.7117305,0.7091558,0.7053659,0.7006996,0.6958128,0.69100475,0.6892943,0.68421495,0.6775857,0.669546,0.66692877,0.6554009,0.6538045,0.6437829,0.63453764,0.629466,0.6272476,0.62173545,0.6152445,0.6078357,0.603393,0.5893335,0.5845358,0.5729679,0.56738085,0.56071705,0.5460353,0.5347448,0.5238197,0.5172603,0.5090649,0.5049039,0.49919817,0.47493827,0.4582787,0.44402212,0.439501,0.42377183,0.41843343,0.40319386,0.38973504,0.36682948,0.34593254,0.3356773,0.32900232,0.32449275,0.3088686,0.29059815,0.25773707,0.24670358,0.22660844,0.19191633,0.18278491,0.16678467,0.14605483,0.11012861,0.10729138,0.066542156,0.052426416,0.037366092,0.019691687,0.012616445
0.96178657,0.95330054,0.9521021,0.94450104,0.9441241,0.9391037,0.93769336,0.9344187,0.9322712,0.9294934,0.92786425,0.9266763,0.9256521,0.9247152,0.92243826,0.9208538,0.9191925,0.9179067,0.91723704,0.91600025,0.9152897,0.91252166,0.91118896,0.9085551,0.9056666,0.90457606,0.9026643,0.9006793,0.8989571,0.8970501,0.8948496,0.89435726,0.8910107,0.88928753,0.8863344,0.88474905,0.88428944,0.8830801,0.87989223,0.8779896,0.87667036,0.8747103,0.87255627,0.8694109,0.86816055,0.8652853,0.8650308,0.86106354,0.8607043,0.8599589,0.8572356,0.85310084,0.8523532,0.84904796,0.8481653,0.84784603,0.84614754,0.8425971,0.8402574,0.8355657,0.8349897,0.83146137,0.8289625,0.82651556,0.823002,0.8202873,0.8198984,0.8145473,0.8112644,0.8078474,0.8067967,0.80490404,0.80002534,0.7973539,0.79588383,0.79127055,0.78891194,0.7854804,0.7826225,0.7798063,0.77441555,0.7696039,0.7683816,0.76518905,0.7615421,0.7560296,0.75203997,0.7473878,0.74363315,0.73915976,0.7330206,0.73129237,0.7289065,0.7267928,0.72230774,0.7204353,0.7087597,0.70610166,0.6990879,0.69820285,0.69282675,0.6906717,0.6830023,0.67922807,0.6723749,0.6636175,0.66121036,0.6580362,0.653002,0.6504507,0.6391748,0.6307419,0.6233805,0.6183915,0.6135297,0.60766643,0.59668297,0.58776796,0.5843299,0.578629,0.57018214,0.55773365,0.5447503,0.5375075,0.53415686,0.52255505,0.50953406,0.5001172,0.4925577,0.46874973,0.46693906,0.46346486,0.44351107,0.4322803,0.42086208,0.41635486,0.40657485,0.3852687,0.36696288,0.3599078,0.34677,0.3400349,0.31103685,0.30130005,0.27645734,0.25468448,0.25133482,0.22755422,0.21034962,0.20701748,0.16410877,0.16122402,0.14959207,0.12262724,0.10316175,0.07984534,0.07777139,0.04089253,0.027359653,0.006049684
0.96189415,0.9503421,0.9397078,0.93685603,0.93199104,0.92948437,0.92638624,0.9248113,0.92350006,0.9191603,0.9173319,0.9150998,0.9139525,0.9099538,0.90830773,0.90437794,0.9032901,0.9024308,0.90138006,0.8986256,0.8977231,0.8973532,0.8938255,0.89251035,0.89170057,0.88791233,0.8859539,0.88437355,0.8837973,0.8803709,0.87943035,0.87389094,0.87094754,0.86979127,0.8689991,0.868339,0.86659724,0.86279005,0.8600095,0.85913175,0.85805345,0.85517037,0.8537997,0.8520063,0.85044146,0.8486731,0.8469537,0.84468526,0.8432656,0.8426582,0.8395502,0.8346722,0.8334065,0.8322153,0.8313165,0.8264234,0.8250996,0.8214038,0.8170547,0.81562835,0.81233704,0.8102528,0.8057048,0.8028808,0.80072194,0.79907125,0.79806197,0.7957086,0.79240674,0.7879969,0.78725815,0.78453106,0.7818265,0.77802163,0.7746743,0.7729772,0.7724963,0.7687093,0.7661533,0.7601418,0.7575397,0.75176275,0.75056356,0.74665016,0.742398,0.7338678,0.7310348,0.72827864,0.72495157,0.7235548,0.7161803,0.70969176,0.7067892,0.7000608,0.69590545,0.6940421,0.6910107,0.68475235,0.68151015,0.67650557,0.6737121,0.66732025,0.6664197,0.659903,0.6567976,0.64843076,0.64250916,0.6411962,0.63367295,0.6226327,0.6179633,0.60942954,0.6015103,0.5998117,0.58821225,0.58058643,0.57354593,0.57229644,0.5647473,0.5544361,0.55190355,0.5436607,0.53318673,0.5215785,0.5161757,0.49725,0.49349657,0.47635257,0.47140747,0.46018744,0.45478684,0.44185692,0.43792552,0.42489445,0.41991633,0.40217692,0.39179024,0.37105283,0.35375828,0.34472907,0.31817508,0.3053715,0.295352,0.28121755,0.26856363,0.2583826,0.23078959,0.2241252,0.20126542,0.19142798,0.18622501,0.15333831,0.12243895,0.11488333,0.08872566,0.07235899,0.045188222,0.03288495,0.029338552,0.010122732
0.9517588,0.94244546,0.932581,0.9286095,0.9237671,0.91821533,0.9158105,0.9147114,0.9110494,0.90821373,0.9051672,0.90195715,0.9005324,0.89978653,0.8966711,0.8959738,0.8925105,0.89174205,0.88949025,0.8848742,0.8825553,0.8805279,0.87888116,0.87832063,0.8760015,0.87386155,0.8694459,0.8685296,0.866376,0.8659452,0.8647535,0.8620035,0.858576,0.85663486,0.8552851,0.85320354,0.8513712,0.8485097,0.8463275,0.8456513,0.84293866,0.84189785,0.8407709,0.8369893,0.8356486,0.83148617,0.8293669,0.82855725,0.82512283,0.8243498,0.82173944,0.819591,0.8172063,0.814772,0.81056994,0.80793065,0.8050512,0.80276203,0.8024644,0.7996195,0.7961426,0.7941085,0.7909693,0.78536505,0.7828371,0.7793603,0.777545,0.7746387,0.7724093,0.77045065,0.76833,0.765103,0.7609581,0.7586722,0.7569376,0.7499737,0.74873334,0.74646825,0.74285984,0.7407309,0.7349364,0.7331675,0.72681594,0.7251794,0.72428995,0.7209199,0.71388924,0.7088706,0.70733356,0.7047856,0.70121056,0.6964811,0.6938407,0.6892111,0.6837276,0.67366374,0.6707141,0.6643165,0.6559659,0.6518524,0.6497101,0.6436767,0.6425919,0.63488144,0.63052845,0.6246868,0.62050635,0.61651367,0.6104609,0.6059858,0.6045939,0.5964756,0.5915954,0.5814634,0.5783945,0.57007635,0.56435484,0.560871,0.55657285,0.53858227,0.5295692,0.5212267,0.5180098,0.5071942,0.5006727,0.4904152,0.48047084,0.4738599,0.47095272,0.44763967,0.44660777,0.43481746,0.42738312,0.41281426,0.40705955,0.39959735,0.37552032,0.3643816,0.35556743,0.3471288,0.3287322,0.31993085,0.30455938,0.27475208,0.2690263,0.25290376,0.21764582,0.20587684,0.19183771,0.1800558,0.17243516,0.14479207,0.1284844,0.09533227,0.07747302,0.06798068,0.043773074,0.033954892,0.025715055,0.0036859687
0.95277894,0.9343473,0.9246244,0.9174823,0.91471195,0.9079584,0.90501326,0.90161777,0.8986731,0.89473516,0.8924997,0.8894763,0.8860437,0.8845825,0.8821866,0.87776273,0.8754327,0.874456,0.87175536,0.8704962,0.8683225,0.86498,0.8638384,0.8618419,0.85921127,0.8546815,0.8535897,0.8526028,0.8503637,0.8497519,0.84412557,0.84270847,0.8387094,0.8375137,0.83641577,0.83301103,0.83146936,0.82942456,0.826892,0.8236733,0.8200857,0.8197083,0.8182252,0.8168077,0.8143157,0.81369054,0.8099812,0.80708784,0.8054221,0.8021922,0.80110013,0.79677755,0.791508,0.78991115,0.7871959,0.7856232,0.7794844,0.7782287,0.777255,0.7746686,0.7699901,0.7662116,0.76395684,0.76212615,0.7597251,0.7566465,0.7551473,0.7493739,0.74510217,0.74253976,0.7380205,0.73608506,0.7319072,0.72913104,0.728093,0.72716314,0.7201913,0.7173399,0.7131324,0.70992136,0.7073202,0.7047274,0.69658655,0.6948873,0.6899612,0.68549716,0.68341905,0.6797604,0.67587566,0.67263204,0.6661135,0.66384566,0.65802014,0.65580106,0.65007293,0.64472055,0.638592,0.63597316,0.6295386,0.62495464,0.62051255,0.61560386,0.6120709,0.60638976,0.5989703,0.593429,0.58818936,0.5808428,0.576009,0.5642834,0.56344223,0.5553022,0.54962236,0.5448093,0.5398158,0.5310861,0.52737963,0.52168846,0.5186455,0.5118794,0.50338846,0.4926077,0.48667932,0.47462016,0.4705004,0.46554026,0.44963935,0.44356263,0.4420836,0.43413922,0.4216164,0.40891466,0.39223215,0.37797073,0.36503088,0.3541769,0.34967107,0.33073133,0.309531,0.30809158,0.28645167,0.28124842,0.27624214,0.25557163,0.24923223,0.23957269,0.21617934,0.20003286,0.19132106,0.16788849,0.15410678,0.14641237,0.11686851,0.10024833,0.08936125,0.07883959,0.06732085,0.05485717,0.03789983,0.013046743
0.9481014,0.94136465,0.92777133,0.91089535,0.9078671,0.8956696,0.8888785,0.8877829,0.8861484,0.8817581,0.8781553,0.875622,0.8731978,0.8711402,0.8673473,0.86446244,0.8598191,0.85720456,0.8544888,0.8517823,0.84813726,0.84782463,0.8438085,0.8411975,0.83888316,0.8351718,0.83340937,0.8316081,0.82552516,0.82311296,0.8219605,0.8175685,0.8169367,0.8139611,0.8110453,0.8099773,0.80767703,0.8046673,0.80280465,0.8023063,0.799227,0.79859936,0.79042214,0.78753364,0.78672165,0.783654,0.78153485,0.7781332,0.77699834,0.773167,0.7698199,0.76664066,0.7640818,0.76078534,0.75863063,0.75508946,0.75187826,0.7493324,0.7473302,0.7467153,0.7430883,0.7398423,0.73666674,0.73216915,0.72787803,0.7272014,0.7189321,0.71764845,0.7146418,0.7126096,0.70725924,0.706387,0.7046267,0.69868076,0.69276386,0.6898402,0.6869863,0.684125,0.68172693,0.6803592,0.66892767,0.6659696,0.6623441,0.65807116,0.6513836,0.6491411,0.64620095,0.64457136,0.638371,0.6357584,0.63235,0.62757146,0.62176543,0.6186874,0.6140049,0.60944444,0.6070797,0.5986146,0.5936562,0.58708674,0.58292705,0.5779507,0.5689254,0.5668509,0.5588409,0.5574524,0.55482644,0.5457535,0.5402979,0.5342998,0.5330246,0.5284234,0.5192545,0.51077414,0.5096189,0.50061613,0.4910479,0.48404726,0.47925574,0.46921363,0.46872568,0.4629774,0.45132855,0.44444346,0.4345859,0.42154634,0.4117902,0.40465257,0.38940096,0.38068432,0.3689069,0.3619676,0.35018423,0.34538338,0.3433208,0.33226648,0.32346645,0.31131232,0.30171558,0.28990114,0.26541647,0.2576745,0.2525402,0.23511645,0.2267158,0.21073407,0.19740993,0.17899007,0.16742203,0.16480763,0.15254924,0.1292828,0.09597132,0.09168555,0.08153192,0.0728822,0.053604215,0.033724375,0.014457882,0.001194485
0.94167084,0.9278789,0.9236753,0.9083992,0.8971249,0.88580513,0.88357407,0.8792735,0.8714517,0.8688535,0.8666562,0.8655214,0.85913277,0.8569934,0.8544226,0.8500163,0.8469054,0.8438742,0.8392246,0.8363241,0.8337047,0.830975,0.8269011,0.82616055,0.8191968,0.81637245,0.81506836,0.8122221,0.81048626,0.80465233,0.8025652,0.79935044,0.7966451,0.79431,0.7903749,0.7883103,0.7848571,0.78240585,0.7806956,0.7797035,0.77717584,0.7733788,0.7720437,0.768862,0.76547617,0.76307523,0.76133585,0.75917155,0.756156,0.75264674,0.74923265,0.7457432,0.7417805,0.7384213,0.73346716,0.73175776,0.7302302,0.72559446,0.718418,0.71424216,0.7121772,0.71053296,0.70840394,0.706296,0.70093846,0.6973545,0.69457597,0.69092363,0.68923146,0.68330586,0.680844,0.67982036,0.67246056,0.6707894,0.6665589,0.66138893,0.6607476,0.6566841,0.6514403,0.64450055,0.6431469,0.640837,0.6334127,0.6298293,0.62752026,0.6255509,0.6210283,0.61805815,0.6147572,0.606657,0.6039897,0.60079813,0.59805775,0.59007776,0.58570546,0.577301,0.5728186,0.5708909,0.5672114,0.563581,0.55938274,0.55349374,0.55060786,0.54142827,0.53616107,0.53044313,0.527176,0.521512,0.50987077,0.507596,0.49910256,0.49069262,0.48408058,0.47967082,0.46672988,0.46334034,0.45560616,0.45315534,0.44408363,0.4391933,0.42442203,0.4153234,0.41200295,0.41050592,0.40138474,0.38875625,0.3817162,0.3803032,0.36758354,0.3604136,0.3514649,0.33992174,0.33700138,0.33051074,0.32630143,0.31108528,0.3002825,0.29397538,0.2862222,0.2817978,0.25545496,0.24419878,0.24285808,0.23642962,0.21862371,0.20871256,0.18201032,0.16177306,0.14714761,0.13902473,0.13456398,0.120401084,0.084043145,0.078495264,0.074197374,0.06281792,0.045069452,0.027105482,0.011889039,0.004315087
0.9333894,0.91647136,0.9075031,0.9035088,0.88650477,0.8762035,0.8654385,0.86287165,0.858971,0.8534019,0.84938616,0.8431266,0.8397013,0.83648896,0.8310217,0.8287614,0.82677597,0.8221133,0.81949776,0.81676066,0.81455874,0.80937326,0.80676574,0.80174303,0.8003822,0.7956227,0.7937833,0.7897545,0.78165525,0.78058,0.77783006,0.77484393,0.77353275,0.7712965,0.7700901,0.76263624,0.7579527,0.7559038,0.7510391,0.75064504,0.7470385,0.74210393,0.74060625,0.73873425,0.7322961,0.7293916,0.72722554,0.7246592,0.7213866,0.71890056,0.7165023,0.7144569,0.7098962,0.708088,0.70514894,0.7004866,0.69683164,0.6946026,0.6920481,0.6875248,0.68604726,0.6817691,0.68044686,0.67531896,0.673832,0.66772527,0.66422606,0.66094613,0.6560365,0.651444,0.64919513,0.6465539,0.6445862,0.6375599,0.63569796,0.6332485,0.623788,0.62143874,0.6177317,0.61156034,0.60668874,0.6018028,0.5978336,0.5962727,0.58970606,0.5881704,0.5826758,0.5790799,0.57572216,0.5706804,0.5623814,0.559869,0.55378723,0.5512934,0.5469242,0.5419849,0.54097706,0.53536665,0.5252852,0.52401733,0.51251924,0.50906324,0.50467646,0.49687627,0.49393922,0.4888933,0.48583353,0.47860157,0.46770027,0.46112454,0.4559173,0.45000365,0.44487566,0.43884015,0.4349273,0.42542145,0.4154508,0.41162705,0.4039198,0.40127233,0.3927149,0.38902256,0.38231894,0.37310383,0.3702641,0.36221296,0.34520516,0.34312445,0.33540282,0.32761908,0.31924453,0.30867666,0.3054611,0.29379427,0.29028693,0.28474453,0.26393086,0.25873935,0.25028512,0.23328148,0.22714235,0.21891302,0.20182075,0.19877657,0.19450836,0.18147129,0.16748486,0.1626061,0.14936979,0.13963719,0.121222556,0.11544385,0.09735499,0.09050859,0.069039606,0.06445369,0.04995383,0.036385458,0.030157764,0.004084665
0.9338982,0.91460174,0.8960269,0.8914428,0.86533386,0.86068296,0.8576607,0.84854525,0.8389743,0.8344048,0.8260964,0.82039016,0.817798,0.8166452,0.8147985,0.8137721,0.807601,0.8040867,0.802078,0.7980393,0.7959062,0.79236597,0.7862354,0.78199315,0.7778728,0.77243346,0.7690473,0.7677021,0.7633647,0.759456,0.75787336,0.75291157,0.7513024,0.7478721,0.7445045,0.74031514,0.7389085,0.7367765,0.735104,0.73347116,0.7291386,0.725115,0.7221335,0.720452,0.7155804,0.71186,0.70589906,0.7044974,0.7016026,0.6958773,0.69559395,0.6855331,0.68165183,0.6794471,0.67791235,0.6755448,0.6695256,0.6667698,0.66330665,0.6572617,0.6555243,0.64926344,0.6461498,0.64290905,0.64229435,0.6371802,0.63438165,0.63229597,0.62823266,0.6241426,0.6195463,0.6125003,0.60797304,0.60736954,0.6046775,0.597724,0.5936208,0.5887265,0.58332026,0.58052236,0.57636154,0.57324517,0.5677357,0.56456697,0.56046224,0.5539046,0.5496301,0.54682195,0.5374095,0.534594,0.5261429,0.52375466,0.51895624,0.5157473,0.51223695,0.5053373,0.50340503,0.49589384,0.4946149,0.48877913,0.48488668,0.47934434,0.46912608,0.4684519,0.45740893,0.4556428,0.45243877,0.44993454,0.4437224,0.43934977,0.42755583,0.41970265,0.41606146,0.40764555,0.40255386,0.39976054,0.38861528,0.38045552,0.3781654,0.37617314,0.37127426,0.366113,0.35302734,0.3419552,0.33867058,0.33386207,0.32188514,0.31974477,0.31588414,0.3088603,0.2957226,0.29056785,0.28411752,0.27766252,0.2741544,0.2510894,0.23749177,0.23488852,0.22647734,0.22542869,0.21704008,0.20083293,0.19668953,0.17686307,0.17416817,0.15425274,0.15027787,0.14362459,0.12439828,0.115436345,0.11038158,0.0860023,0.079819255,0.06331272,0.05569177,0.04328078,0.029046992,0.01739345,0.0137053095,0.0019303041
0.92724764,0.9003216,0.89820516,0.88109416,0.8633201,0.8503518,0.84469897,0.8323832,0.82637113,0.8226282,0.81131196,0.809758,0.8039646,0.79838,0.7951089,0.7921505,0.7917907,0.78401196,0.7776835,0.77386194,0.772587,0.7702233,0.76596856,0.76113296,0.75768375,0.75662136,0.7515451,0.7489328,0.7423173,0.7393408,0.7369225,0.7360466,0.72686344,0.72646254,0.7195676,0.7169208,0.7147283,0.7110786,0.7096889,0.7052449,0.7003622,0.7001261,0.6953261,0.6915031,0.6896675,0.68541044,0.6802834,0.6770607,0.67523116,0.6685221,0.6677561,0.6636973,0.65878826,0.6533329,0.64868134,0.6465678,0.643323,0.6386614,0.63716316,0.63083506,0.62824506,0.62525564,0.62504536,0.6186616,0.61807615,0.6141724,0.6091931,0.6078625,0.596612,0.59130913,0.588148,0.58555144,0.5843433,0.5806152,0.5735127,0.5706926,0.5652054,0.5567064,0.5553897,0.54947025,0.5424131,0.5380099,0.53361875,0.5325032,0.5252386,0.52461374,0.52262455,0.5185647,0.5142816,0.5068472,0.50187165,0.49308717,0.49110723,0.48760253,0.4758081,0.47395882,0.47361004,0.46663755,0.46342096,0.4601537,0.45344308,0.45104972,0.4380613,0.43581152,0.43307748,0.42594326,0.42136756,0.41656277,0.40929997,0.40594268,0.39580172,0.39197752,0.38751367,0.38233006,0.3791779,0.37175363,0.36276165,0.35397515,0.34888464,0.33761388,0.3362989,0.3332623,0.3324964,0.32367557,0.3162058,0.30405256,0.29683933,0.29015297,0.27570772,0.26725662,0.25955704,0.25258312,0.24863128,0.2374673,0.23099345,0.22108985,0.2132716,0.21182452,0.20216067,0.19532244,0.1884903,0.18013361,0.17921355,0.16983606,0.1594103,0.14522183,0.13718094,0.12618311,0.11830134,0.09620443,0.09221995,0.07910267,0.072669655,0.062500075,0.051268116,0.045324303,0.028127262,0.016061448,0.010260615,0.0020327587
0.9453679,0.9167122,0.8940601,0.8896649,0.8478193,0.84454364,0.8299646,0.8258038,0.8139322,0.8114587,0.804474,0.8010198,0.79589236,0.79384035,0.7847642,0.7828682,0.77816695,0.77451825,0.7712377,0.7691957,0.7643542,0.76213336,0.7590339,0.75425315,0.75093305,0.7444314,0.74162525,0.7372166,0.7352809,0.7326812,0.7295087,0.7268738,0.720415,0.71419513,0.7129273,0.7124696,0.7079274,0.70103705,0.6989104,0.6953812,0.69454193,0.6913482,0.689065,0.68280435,0.6797672,0.67464,0.67176235,0.6694494,0.6635467,0.65938395,0.65793306,0.6542907,0.6500162,0.64529324,0.6429461,0.63681,0.633942,0.6312921,0.62655234,0.6230861,0.6179668,0.61373436,0.61358327,0.61090255,0.6077948,0.5998422,0.59849703,0.5904793,0.5858154,0.58442605,0.5769682,0.57486427,0.56596285,0.55960715,0.5582261,0.55757743,0.55263925,0.5520413,0.54594123,0.5417311,0.535066,0.5320161,0.5261933,0.52400583,0.51520807,0.50944674,0.50188774,0.50032425,0.49871305,0.49397364,0.48497143,0.4835856,0.4804421,0.4763325,0.47075698,0.46338263,0.458884,0.45766002,0.44481212,0.43824607,0.43494895,0.43155697,0.4205079,0.4138749,0.40611455,0.40387285,0.39834532,0.39488792,0.3907485,0.38778934,0.37971383,0.37606823,0.36692455,0.36243013,0.35030913,0.3454718,0.34316906,0.34111187,0.32523802,0.3186917,0.31615677,0.30932817,0.30219606,0.30135548,0.2943561,0.29194698,0.28462264,0.27859798,0.266927,0.25753888,0.25507727,0.25173426,0.24217853,0.2385058,0.22535333,0.2179017,0.21349351,0.19996314,0.18964444,0.18916623,0.16657174,0.16506524,0.1595047,0.14709513,0.14110662,0.1260601,0.11861898,0.114779815,0.10570858,0.09738753,0.091625296,0.07741862,0.07238993,0.055586196,0.046205554,0.04149268,0.027345259,0.0121294,0.010036672,0.0023553146
0.98384064,0.9732618,0.9505413,0.94029796,0.9178624,0.9086956,0.89570326,0.8832987,0.8679583,0.86533463,0.8547937,0.84573185,0.83453315,0.83045286,0.82347775,0.8191595,0.80787885,0.80511934,0.80363464,0.7920093,0.78934103,0.7852926,0.7800747,0.77799416,0.7714139,0.7680663,0.7636348,0.7618675,0.75705695,0.7511556,0.74824,0.745129,0.7428136,0.739187,0.73663723,0.7331563,0.73032224,0.7237971,0.722343,0.71685445,0.7091426,0.70777565,0.70233345,0.69726616,0.69628465,0.69170517,0.6888276,0.68538797,0.68160087,0.6730692,0.6712534,0.67047536,0.6653483,0.6609181,0.6553869,0.65494144,0.6516484,0.646685,0.6417794,0.6367191,0.6299577,0.62342584,0.6229643,0.6216389,0.6178332,0.61305207,0.6098252,0.603725,0.60108656,0.599313,0.58748186,0.5846547,0.58152044,0.57813597,0.57021487,0.566454,0.56238127,0.5541457,0.5510963,0.54262465,0.54056555,0.5356016,0.5309569,0.52499646,0.5202331,0.51976126,0.51794064,0.5123104,0.50845134,0.4968212,0.49227232,0.4890674,0.48650292,0.48374808,0.47594175,0.4680064,0.4647964,0.4596932,0.45924532,0.44988206,0.44258374,0.43586,0.43088764,0.42190745,0.41332108,0.41060457,0.40366602,0.40133438,0.3973543,0.39150652,0.38506114,0.38069743,0.37354237,0.37088916,0.35841793,0.35410455,0.34571898,0.34239283,0.336222,0.3316158,0.32088384,0.3198023,0.30966976,0.30252734,0.2964993,0.28909266,0.28413075,0.27604866,0.26296467,0.25997347,0.25281617,0.24198617,0.23898543,0.23365813,0.22540978,0.21523261,0.21144158,0.2088434,0.20027107,0.1979623,0.18530588,0.17940055,0.16730252,0.15699808,0.14304349,0.13561802,0.12574181,0.11819867,0.112651244,0.10668564,0.09058113,0.06093483,0.055793032,0.05291043,0.045166735,0.026868805,0.022834688,0.015742354,0.008041427,0.0018326538
