0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.1344068,0.20638609,0.3404139,0.3531443,0.36486518,0.3926776,0.4027446,0.4140153,0.4245275,0.4336233,0.44036478,0.44608232,0.45219648,0.46006617,0.46628585,0.4723822,0.4816262,0.48643368,0.49111593,0.49520543
0.11196482,0.18142253,0.32030937,0.3404102,0.35559487,0.38047284,0.39575702,0.40802974,0.4190622,0.43015584,0.43990165,0.44615173,0.45280996,0.46025342,0.46857372,0.4728586,0.4769528,0.48617035,0.4900344,0.50127995
0.13353355,0.20348057,0.32723302,0.34876177,0.3661914,0.38927785,0.40489352,0.41792282,0.43040833,0.44283423,0.45162833,0.4616771,0.46782205,0.4750331,0.4848892,0.48941734,0.49300966,0.497751,0.5046272,0.514705
0.12832035,0.20057352,0.32008773,0.34677026,0.37030953,0.39994624,0.4188255,0.43569356,0.44909456,0.46143952,0.47239965,0.4861962,0.49348494,0.5025442,0.51030517,0.5195529,0.52719384,0.53188133,0.5380581,0.5421707
0.15708452,0.22314803,0.33329102,0.3614913,0.38410148,0.4105645,0.427612,0.44629908,0.46179911,0.48297852,0.49264365,0.50468075,0.5112232,0.5219844,0.5282236,0.5415228,0.5467913,0.5511508,0.55638075,0.5607424
0.1780465,0.24283367,0.3384928,0.37252834,0.39395875,0.41901243,0.435915,0.45626897,0.47623238,0.4944332,0.50444806,0.5134534,0.5213781,0.5305549,0.53693694,0.54874253,0.55689913,0.56197345,0.5663067,0.5706157
0.1590798,0.221096,0.31548512,0.3521928,0.37546688,0.4002097,0.41683292,0.43231192,0.45052615,0.46596277,0.4759737,0.48646381,0.49669698,0.50454015,0.51220226,0.5247539,0.53301454,0.536622,0.54313266,0.54862887
0.14348386,0.20370731,0.29407313,0.3283785,0.3520072,0.37394068,0.39063293,0.40380937,0.42593533,0.43719953,0.44849548,0.4592219,0.46790716,0.47487345,0.48300675,0.49408823,0.5042281,0.5104234,0.51633763,0.52042806
0.13233827,0.1836502,0.27534035,0.30882725,0.33163643,0.3503206,0.36670458,0.37974462,0.39496097,0.4079279,0.41956118,0.43054292,0.43771684,0.4441168,0.4583321,0.46422142,0.4740913,0.48228133,0.48674402,0.49184492
0.13056509,0.18115814,0.26331612,0.2924428,0.31645563,0.33728164,0.3499686,0.36282343,0.37548888,0.38745594,0.39740786,0.406582,0.4131399,0.42478448,0.4322668,0.43716773,0.44578853,0.45587203,0.46122545,0.4642276
0.120355725,0.17291415,0.2500866,0.27801558,0.30110052,0.31943393,0.33045325,0.34323165,0.35454822,0.3675452,0.37798738,0.38467622,0.39571476,0.40456036,0.41116914,0.42102033,0.42562076,0.43188167,0.43511894,0.4398786
0.10919419,0.15893899,0.23388325,0.26096156,0.284849,0.29985368,0.31093833,0.3259201,0.3364947,0.3458743,0.35560912,0.36108458,0.37594593,0.3848407,0.39081532,0.39854428,0.4038702,0.40948075,0.41255733,0.4188412
0.10216113,0.15161245,0.21895835,0.24461472,0.26692525,0.28079653,0.29261985,0.30838993,0.31808937,0.32792106,0.3374475,0.34242588,0.35927525,0.36651912,0.37294233,0.38031536,0.3853077,0.39021313,0.39440536,0.39940467
0.10545808,0.15358116,0.21459322,0.23789214,0.26037508,0.27449882,0.28523776,0.29946247,0.3082095,0.31959987,0.32797006,0.33929804,0.35303745,0.36077207,0.368343,0.3728038,0.38027772,0.38807425,0.391055,0.3957622
